eres,linewidth,imax,width,length,corrcoef
1.6571069235598703,0.1067111595283615,1.0204353934736542e-14,29.95,97.02,0.9995351366817586
1.7763037138323607,0.11371641994037501,6.252599009853449e-15,29.99,85.99,0.999616626449215
1.726448304941787,0.11261944496001783,8.411290926922688e-15,30.53,92.23,0.999572152749999
1.5934751338657573,0.10361786266325437,1.221679528652265e-14,29.8,102.64,0.9994438249123515
1.525791748600035,0.10605006643585031,1.6010330309707896e-14,30.86,113.11,0.9992680564134548
1.6492699450347053,0.1112465599538297,1.1843516041352585e-14,31.58,100.85,0.9994449032762313
1.5199009676064386,0.09859095181357304,1.3739203889012758e-14,28.46,108.62,0.9993729226758972
1.6795847239641666,0.11072199122349043,1.0230051523137512e-14,30.81,96.97,0.9995196116453999
1.5460160538226544,0.09617095902919191,1.1844950898347084e-14,27.53,103.56,0.9994602500547054
1.9246375284922987,0.15283476556758313,2.544848217567562e-15,32.1,74.55,0.9982834309799166
1.650723344172812,0.09291667236836616,6.596932032777252e-15,25.73,87.12,0.9996947017073124
1.7103622139282366,0.10208496329231435,6.5990753521269914e-15,28.21,86.59,0.9996803679326883
1.645561833883005,0.1049449099755583,1.0251119267131521e-14,29.59,97.26,0.9995261373167373
1.7583727957112765,0.10919295017624026,6.037061141804822e-15,28.92,84.98,0.9996464519961606
1.7508098346522567,0.12247358705423848,9.531259486424726e-15,33.01,95.19,0.9994604055065482
1.749626900946753,0.1165904244699196,6.661353526548333e-15,30.22,87.96,0.9994795572963328
1.652857912460378,0.10500088021069802,9.928906554342251e-15,29.6,86.14,0.9995416092845593
1.6023858548821097,0.0979605077321896,1.0092048544614134e-14,27.94,97.57,0.9995387959911326
1.5360283842542866,0.10774043204318433,1.6037315521004707e-14,30.87,112.99,0.9992578797531245
1.43714277537965,0.10195455201252335,1.8272264948292304e-14,29.51,121.69,0.999254290960994
1.764326314793044,0.11328433443751701,6.712474622863044e-15,30.84,87.07,0.9995957206466952
1.5951091140925917,0.10895615578474445,1.3709800789502098e-14,31.0,106.26,0.9993598607451385
1.724681757881446,0.10247481431329639,6.031462460809234e-15,27.38,85.01,0.9996953421090582
1.8490966933973785,0.12058394049029456,3.033300001766289e-15,28.59,74.85,0.9994096639302354
1.652667535781612,0.1000555972252036,8.503438701418237e-15,28.04,92.75,0.9996037370683255
1.7601643197351449,0.10967195378475651,6.031587258425919e-15,29.05,85.14,0.999652713657132
1.7202269403714212,0.10771754719183134,7.53463243813755e-15,29.63,89.54,0.9996214855638775
1.8512427112190057,0.1171956197541532,2.0603023418010577e-15,26.66,69.19,0.9994664337571197
1.4835961948436447,0.08943521856388507,1.1848776935346395e-14,26.0,105.44,0.9994548034878575
1.7403166510587404,0.10730393889167912,6.445233168006012e-15,28.86,86.37,0.9996538298105293
2.016373092994906,0.18623392140036715,1.5390045087041007e-15,33.26,69.74,0.9959071768956147
1.8948827134079018,0.13742456795954858,2.557621433392672e-15,29.8,73.78,0.998350163041825
1.731427386281286,0.11275374827740671,8.20262827635639e-15,31.03,91.49,0.9995620137687506
1.6419931711962348,0.10512555866889073,1.0473880821719428e-14,29.78,97.87,0.9995190699189428
1.7024839941730163,0.10571078359190479,7.847757969285862e-15,29.43,90.14,0.9996189467619759
1.5128319552388385,0.08572302508982978,9.433718561780824e-15,24.7,98.45,0.9995448672177847
1.725826716544962,0.10278006258346314,6.088524685572865e-15,27.83,85.02,0.9996943740666727
1.6575592116757705,0.11241927671030773,1.1750826556877262e-14,31.78,100.65,0.9994549787843733
1.646971621164618,0.09898059390200195,8.475717980843037e-15,28.01,92.62,0.999605072682514
1.670525651696733,0.0981289920011551,7.247606596320673e-15,27.55,88.67,0.9996630237359344
1.7432358735812759,0.11188998889122313,7.450190664883886e-15,30.27,89.2,0.9996054938725797
1.4769894169679372,0.08900738048018583,1.1956128655276602e-14,26.2,105.64,0.9994567226785831
1.8198561836399405,0.11083383949992588,3.5799392945270476e-15,27.99,76.25,0.999640502897931
1.7740378370758425,0.10927226335747998,5.11391732358721e-15,28.67,81.87,0.9996286320408219
1.7344183483863427,0.10175095563111693,5.443951487957679e-15,27.47,82.65,0.9997095990313771
1.7177448148953844,0.10758655871558147,7.515416553963113e-15,29.16,89.62,0.9996245877639177
1.7549785130435587,0.10472507063474971,5.237169515550886e-15,28.12,82.03,0.9996978069028329
1.70709286620402,0.1039901914198218,7.212222687900047e-15,28.53,88.59,0.9996475454237431
1.6146911603358596,0.09609372178954058,9.005863130952035e-15,27.4,94.32,0.9995839638503637
1.6403262432528427,0.10316380475709525,9.976644485371449e-15,29.15,96.55,0.9995453089138077
1.799914225723581,0.11345811958709395,4.994327325624892e-15,29.44,81.81,0.9996190045717542
1.7761369829528975,0.1251740723700969,8.791168965050514e-15,33.77,93.28,0.9994368962776692
1.6744196045548254,0.10399793771723838,8.670695965580951e-15,29.0,92.85,0.9996021749575017
1.8816052861756398,0.12940645169906026,2.7221793259474887e-15,29.78,73.94,0.9987695344682322
1.7538072383045114,0.10904748572643155,6.062263928432176e-15,29.42,84.97,0.9996023627126299
1.707178153214382,0.11711650959495971,1.0492292635156986e-14,32.73,97.12,0.9994683878287222
1.7540445394235757,0.1083217080643332,6.036424185454292e-15,29.01,84.97,0.9996579302578237
1.86248071456893,0.12710732883389916,2.793721298423894e-15,28.79,74.65,0.999192556126849
1.8146116046273042,0.1161459087285086,4.878197341888009e-15,29.99,81.4,0.9995777528114412
1.717316436838038,0.10504776753344681,7.0147292854556725e-15,29.1,87.78,0.9996521397903056
1.7647560760225907,0.10825654812724773,5.384437296867466e-15,28.53,82.96,0.9996446401468445
1.6436912279580262,0.10156751789726055,9.382116646404051e-15,28.93,95.02,0.9995715825578745
1.6561510819893317,0.11271432898336893,1.1864032746817315e-14,31.85,100.92,0.9994417251640835
1.7468089951644954,0.09704797702246196,3.738282401977991e-15,25.75,76.06,0.9997467078872261
1.6649346807142493,0.10553367200454589,9.537809953280579e-15,29.6,95.18,0.9995548089291487
1.7179246584900314,0.10577689682253179,7.149322753131204e-15,28.61,88.57,0.9996506269540119
1.6336064801767016,0.10132014374978356,9.73081975839369e-15,28.6,95.98,0.999552835009449
1.709627264623763,0.10333278224659213,6.90766007111997e-15,28.46,87.37,0.9996606860994867
1.383819043551407,0.09836127258148804,1.8840655550400548e-14,28.6,125.47,0.9993627421160582
1.6266808189920068,0.10869936540224222,1.2184254918527955e-14,30.83,102.22,0.9994349845494656
1.587182703583986,0.10332598102295608,1.2383922061793211e-14,29.44,103.57,0.9994327718349671
1.7591961516218637,0.11999661756754962,8.36830827073509e-15,32.26,92.17,0.9995032286954056
1.5873891403993106,0.09496227272940183,9.812370877418388e-15,27.64,96.77,0.9995560053719926
1.6362472426881913,0.10255554926163406,9.976672836156935e-15,28.96,96.7,0.9995506134466324
1.6230387569508717,0.11210215327755378,1.3292906964289748e-14,31.7,104.76,0.9993772219636574
1.851122888695042,0.12705370755213022,4.338343943292751e-15,31.79,80.48,0.9993177986963256
1.7737394111586282,0.12339611843221816,8.489799014759656e-15,33.17,92.34,0.9994649516565497
1.7720492670433206,0.11348038989883087,6.318224310383284e-15,30.67,85.8,0.99959093137602
1.7389282796974899,0.10867029869107496,6.746804847058731e-15,29.19,87.33,0.999641259915363
1.61247328666707,0.106317065702885,1.2141434999994822e-14,30.1,102.55,0.9994393294182662
1.7580242538216293,0.10909493439176537,6.043053499364989e-15,28.99,84.98,0.999647995914334
1.7732134618955002,0.11368680874632638,6.333447838628531e-15,30.17,86.13,0.9996148148032834
1.6414682792356003,0.10504931105378484,1.0482989575970186e-14,29.8,97.86,0.9995185173482402
1.4742362616199793,0.09382127160358227,1.3825959859523823e-14,27.17,110.44,0.9993846216223097
1.7128539559458655,0.10421748532039794,7.013840582466764e-15,28.67,87.73,0.9996556804445522
1.7144151660513074,0.10431830936497413,6.921386135528288e-15,28.56,87.48,0.999657256801637
1.7935708481150807,0.1247725908728168,7.74915366620623e-15,33.76,90.07,0.9994306341768255
1.5247766094093431,0.08670005767589878,9.385578074984144e-15,25.2,97.75,0.9995530780704416
1.603290629782294,0.10184800731324765,1.1215973667674895e-14,28.89,100.46,0.9994901908049065
1.8472146390858912,0.13207498346845617,5.838805952493711e-15,33.63,85.86,0.9991746038734964
1.7172446495789437,0.09127896800704242,3.656235543341762e-15,24.13,75.64,0.9997977873765872
1.83920255162577,0.11713121886275765,3.709632326551243e-15,29.48,76.92,0.9995153838433972
1.7226947456072383,0.11659621997616972,9.5998704183232e-15,32.13,95.05,0.9995069799137024
1.6919686061964678,0.10644563094027325,8.526645923266743e-15,29.61,92.11,0.9995934513413668
1.7364356991436882,0.10838399226522333,6.9156304834004266e-15,29.13,87.82,0.9996445764195953
1.5256217327846324,0.09602332658319375,1.2620410627341402e-14,27.66,105.87,0.9994217738706931
1.6418458019565658,0.10405996566417804,1.0115836517567744e-14,29.05,97.26,0.9995351888436663
1.6480092799363573,0.09840245490105179,8.291392640873615e-15,27.83,92.06,0.9996194764143193
1.701294689070192,0.10493926982002494,7.634081239048487e-15,29.04,89.86,0.9996216492364214
1.6643283492029126,0.10511456414760144,9.430216632231307e-15,29.3,95.03,0.9995676859380523
1.7133384175817068,0.10554773250318099,7.256760889511821e-15,29.02,88.56,0.9996342494331706
1.7825029316486671,0.11810403817208466,6.598739068003329e-15,31.03,87.33,0.9995191117162127
1.8637422354247855,0.12308896034704175,2.69506184841063e-15,28.59,73.12,0.9992795376745889
1.7851899755140381,0.11445860630933326,5.83309978634528e-15,30.16,84.57,0.9995972128047906
1.7612398519545416,0.11052942779323748,6.300304556111978e-15,29.67,85.72,0.9996363614300404
1.8225356225421279,0.12739020544288363,6.447944555113737e-15,32.96,87.21,0.9993733989429487
1.7237218909676781,0.10971827984421877,7.831653723007185e-15,29.94,90.48,0.9996025378801439
1.523333536434024,0.09629166381721373,1.285061827237094e-14,28.16,106.22,0.9994168825105931
1.6622658879078498,0.10526406188143234,9.564299639926058e-15,29.38,95.41,0.9995608652823507
1.7448569457365386,0.0996197098885633,4.4829265672182046e-15,26.43,79.03,0.9997404935328374
1.7013256860032353,0.10145473177802171,6.785410870139897e-15,27.5,87.49,0.9996719058493756
1.7210421611215734,0.1076583946273593,7.473545624742871e-15,29.37,89.3,0.9996278111988959
1.7084131643589093,0.10231074463226869,6.681848115859131e-15,28.25,86.88,0.9996731222282444
1.73059116963205,0.11610086187219429,9.064295238317807e-15,31.52,93.93,0.9995290337856524
1.7952962209479897,0.11881270590386964,6.3356971348683365e-15,31.71,86.08,0.9995378331897256
1.6881312865983156,0.10623624305255217,8.655830270024615e-15,29.8,92.49,0.999594670897093
1.582293051916953,0.10295501312153868,1.2486109359883142e-14,29.38,103.98,0.9994263058359004
1.7624955271476008,0.11639777876432036,7.49516983117212e-15,31.19,89.55,0.9995699905134489
1.7991448352578114,0.11718433376369324,5.818501596107496e-15,30.84,84.47,0.9995635512133895
1.671275786984899,0.1025288138315301,8.429844273405178e-15,28.72,91.99,0.999610318421692
1.7175463666441921,0.10771295178702797,7.561902912530224e-15,29.28,89.7,0.9996172226078373
1.7003731529538384,0.10649173366528585,7.965437521717725e-15,29.03,91.06,0.9996046029325669
1.7141790964240224,0.10592803470833077,7.310238474586346e-15,29.33,88.74,0.9996419710660903
1.7924576538549215,0.12599496008103897,8.007692067749777e-15,33.59,91.36,0.999417328546138
1.6768145466753812,0.1039846819444984,8.594329261181524e-15,29.35,92.38,0.9996031815098365
1.6534221782636054,0.09901764497175056,8.229085322763281e-15,27.76,91.87,0.9996280130682828
1.823542322807291,0.10706574293307247,1.9609021721132783e-15,24.89,67.86,0.9996296676794806
1.7635650316718006,0.09825152710704088,3.3496526453394463e-15,25.43,74.34,0.999761762136477
1.6591875435066332,0.11290145638179616,1.1759108342673475e-14,31.38,101.05,0.9994420204041291
1.5458738834570667,0.10190456800198065,1.3752135049142078e-14,29.37,107.68,0.9993697780925973
1.6463958968802275,0.10982286101511017,1.1535468468877018e-14,30.56,100.73,0.9994728917015828
1.7351212795240933,0.12131779778972983,9.987043790617371e-15,33.16,96.21,0.9994442313520057
1.6861244677726617,0.10851424314679288,9.29632024613275e-15,30.13,94.54,0.9995551799565731
1.6823639617100925,0.11140255571197269,1.0258863848907533e-14,31.12,96.93,0.9995147645306945
1.6639281791984795,0.10925630350613526,1.0595214663405494e-14,30.77,98.04,0.9995105467893568
1.8166821648948572,0.1193823638486088,5.23023684273858e-15,30.84,82.99,0.9995166498934154
1.5020336136448955,0.09408940721102753,1.2891968693304578e-14,27.41,106.96,0.9994133187349062
1.587576087228094,0.10144070506506181,1.1786294865956985e-14,28.83,102.26,0.999464568453941
1.694864011547949,0.09739528527025534,6.041188266871618e-15,26.7,84.98,0.9997134944714662
1.6797775901067697,0.10344357476760709,8.23426419106805e-15,29.01,91.61,0.9996047386839471
1.751888542236868,0.1078092717601237,6.0552391448819875e-15,28.83,84.98,0.9996624227091293
1.7744139252000335,0.11153807221383492,5.377944481699168e-15,29.44,82.95,0.9995553456646827
1.5521073577456785,0.09799077514903042,1.2211923407433504e-14,28.24,104.03,0.9994379105706391
1.770175783910864,0.11822681515749271,7.497906635402251e-15,31.46,89.78,0.9995452239406566
1.7675455359651333,0.11540357068228284,6.4190212643329216e-15,30.36,86.83,0.9994943969523918
1.6852893785873926,0.11273032775361695,1.041626059862682e-14,31.15,97.53,0.9994932990789092
1.6117236510659834,0.10024764794026858,1.0417791550355666e-14,28.9,97.8,0.9995231584035229
1.7157659621485857,0.11044632769808456,8.41513401317995e-15,30.9,91.53,0.9995741475313082
1.6511877077686103,0.11174417415790994,1.1836502648618995e-14,31.38,100.95,0.9994378776782985
1.5414256192914584,0.0950053054421941,1.1623925534940854e-14,27.2,102.94,0.9994616445184578
1.5607320326902996,0.0969844843025194,1.1540857930071552e-14,28.05,102.17,0.9994746755035271
1.7013713187224166,0.10301928348030286,7.155495470104879e-15,28.27,88.53,0.9996536215159527
1.5239914094199654,0.10248175283200509,1.490531273496004e-14,29.8,110.54,0.9993242086602346
1.5469007767939735,0.0959444743481428,1.1729357327121065e-14,27.48,103.19,0.9994654225915881
1.6590391428385187,0.11284850719036366,1.1756249397276316e-14,31.4,101.02,0.9994425028056214
1.6613953007027809,0.10211230718352353,8.73529233659582e-15,28.95,93.05,0.999596214605312
1.7306735064792036,0.10302181964261682,5.889233261464735e-15,27.9,84.38,0.9996897773103914
1.740773482562557,0.10607400121277102,6.0917601050421695e-15,28.97,85.01,0.9996725220384
1.6422522180996975,0.10964435432815671,1.1700587077789415e-14,30.9,101.02,0.9994533072114938
1.562790042645914,0.10072055694685954,1.262384936247314e-14,28.74,104.87,0.9994253587542575
1.6055566427095633,0.10221072688635295,1.1235805525664151e-14,29.09,100.26,0.9994830887714486
1.5829646063944143,0.09907380037039121,1.126352307855695e-14,28.39,100.96,0.9994822781063237
1.775994229177065,0.11564781544187935,6.604770881043875e-15,30.82,87.0,0.9995770870774008
1.5869603845720872,0.09848539103595033,1.091462096594829e-14,28.34,99.72,0.9995012218700912
1.9470503554001195,0.16510607442317543,2.2791266772202776e-15,32.65,73.81,0.9973541989182113
1.631212084083783,0.09689350900733613,8.556267673586498e-15,27.51,92.85,0.9996030668860523
1.8914733331247917,0.1415113485554686,3.9773279913682886e-15,33.25,80.02,0.9988305697509784
1.6326191762196842,0.10709304954263282,1.141669788931679e-14,30.02,100.63,0.9994713909365619
1.6209241060143624,0.09705030886605878,9.046512626427623e-15,27.79,94.12,0.9995853927165792
1.753067766413215,0.10953569917569718,5.986745769887728e-15,29.37,84.92,0.9995918209034378
1.7934189794882207,0.1116242410042702,4.749758902068616e-15,29.05,80.98,0.9996331314366564
1.6456706857178023,0.11611492046933174,1.3285282895675614e-14,32.38,104.73,0.9993576039617612
1.6931606170207736,0.11451126420058014,1.0508046156560185e-14,31.43,97.84,0.9994878504941769
1.9255079710881147,0.1503197886945822,2.2872298160010632e-15,31.06,73.23,0.9983270579059652
1.6848531223517704,0.11268817437152023,1.0424068149356628e-14,31.13,97.54,0.9994936361701627
1.80071995563122,0.11241808490338244,4.725452819258307e-15,28.99,81.03,0.9996235350090866
1.8071936121972432,0.11201564980531663,4.340684166208354e-15,28.9,79.28,0.999622536063552
1.8863326518167698,0.1328882063455251,3.151798220691242e-15,30.47,76.31,0.9992479163560352
1.7773585617316796,0.1193080728865406,7.485153182168965e-15,32.26,89.28,0.9995228203314886
1.6550196347823194,0.10708502089500985,1.0383978855054479e-14,29.79,97.71,0.9995198335070525
1.6632577200571337,0.10193667433007336,8.621428713046204e-15,28.6,92.87,0.999607848378993
1.6526485554272803,0.09944500035262796,8.399756943591429e-15,28.16,92.22,0.9996144777578121
1.5911264966329821,0.11376274039580181,1.533365195185284e-14,32.6,109.71,0.9992689525985049
1.730556450222817,0.1159818243503103,8.996941768532073e-15,31.67,93.68,0.9995098744297235
1.7636760121441377,0.10496448028208312,4.965461554664015e-15,27.91,81.04,0.999702349902002
1.5310088210325186,0.10220879845955065,1.4473693026284317e-14,29.3,109.96,0.9993367744933624
1.7983856765843584,0.11132014886583334,4.632763921650578e-15,28.71,80.58,0.9996423081835734
1.7365775842274325,0.10237975833754857,5.471052715738719e-15,27.22,82.93,0.9997058158096216
1.7577869287527719,0.10703005168817714,5.584647494055076e-15,28.52,83.29,0.9996774019621922
1.7160390878224523,0.1064081701039774,7.435507489775891e-15,29.65,88.7,0.9996247372521609
1.5233374538927595,0.09630042645039878,1.285678752495835e-14,28.16,106.24,0.999416730423588
1.7930989566438613,0.11249365648815302,5.194093815775749e-15,29.6,82.06,0.9996258814382984
1.881789273862664,0.14276723584745038,4.837585623207752e-15,34.32,83.35,0.9987172445076907
1.8131260786980763,0.12901162787016765,6.891616501927872e-15,33.46,88.53,0.9993270583399462
1.705715644345964,0.1039814030176694,7.252580256197282e-15,28.46,88.73,0.9996462763246396
1.713931185500009,0.10912604698302138,8.176765882013785e-15,29.99,91.24,0.9995973200303974
1.796018067326714,0.11995108607184829,6.271264231534083e-15,31.71,86.01,0.9994957692244948
1.5779865716883903,0.09967463661068872,1.1666540907133649e-14,28.69,101.76,0.999466367502044
1.856199288307346,0.11063522684547995,1.7032365327342602e-15,25.39,66.2,0.999562528139149
1.6504646155584852,0.10986651892381459,1.1348343172882159e-14,30.5,100.29,0.9994726969818317
1.589855680890824,0.09920694062273659,1.1014222963751313e-14,28.55,99.86,0.9994967929548105
1.7997225993997004,0.11238017793063088,4.8062691584078744e-15,28.9,80.98,0.9996424832762865
1.7021003000407586,0.10680087460731061,8.137529800124697e-15,29.32,91.29,0.9996102813005934
1.5629655676550562,0.0966370538864852,1.1331384947873624e-14,27.99,101.36,0.9994790417907609
1.6878947278420955,0.10283247653297684,7.762226943295168e-15,28.46,90.32,0.9996348603196158
1.7962129440732555,0.10896420649527164,4.191474835359695e-15,28.07,78.75,0.99966585855442
1.7689605508972985,0.11481057585968361,6.546439598423186e-15,30.48,86.96,0.9995592456067245
1.6402510929270206,0.10891602374331626,1.1589148510491141e-14,30.56,100.83,0.999471028954016
1.6731903631241352,0.10109594716916451,7.79101003664519e-15,28.07,90.6,0.9996129023652255
1.6453964048050544,0.11541117468887953,1.3128684193671176e-14,32.38,104.23,0.9993725782780091
1.6418484646612637,0.10508121365017012,1.0472545942554621e-14,29.79,97.85,0.99951764002266
1.4544283469375605,0.08792596508315424,1.229985508909413e-14,25.68,107.84,0.9994519463395751
1.7955866044209845,0.11980216492399523,6.26298944094478e-15,31.73,86.01,0.9994973604807241
1.5606911897718208,0.10978120331000596,1.5524266426636398e-14,31.15,111.37,0.9992707447233682
1.6771624818470552,0.10409597868295414,8.583856382974297e-15,29.35,92.32,0.9995974579555686
1.6746719810312787,0.10031627450977572,7.69211975666785e-15,28.14,89.91,0.999642391039071
1.66007881082331,0.09427740277460185,6.593138474734053e-15,25.83,87.02,0.9996862451211629
1.5104094202659624,0.10059847098052883,1.485290863040996e-14,29.4,110.94,0.9993316383004902
1.6518642054595472,0.10492743548164854,9.961271200957877e-15,29.75,96.25,0.9995431544288147
1.6775980351939532,0.10488000448632348,8.77036015735925e-15,29.26,93.07,0.9995916013420522
1.6311206932490692,0.1069675463889311,1.1450489973583427e-14,30.1,100.69,0.9994652626611235
1.7224413965437009,0.10748212934105367,7.39220883383102e-15,29.33,89.03,0.9996354052891668
1.778634476274086,0.10696518969925045,4.639360733801241e-15,28.0,80.18,0.9996979837777084
1.5375360936685334,0.10790242855315481,1.602013811393833e-14,30.88,113.04,0.9992572985345523
1.6198761970428686,0.10034329015581295,1.0050140146297881e-14,28.47,97.02,0.9995410325410393
1.7410735969845974,0.10617915264479601,6.098242818882535e-15,28.97,85.03,0.9996714685638466
1.7751827861581364,0.1078234026918597,5.026235981539681e-15,28.77,81.17,0.9996707400359093
1.6781628749431983,0.1044749991038453,8.62826637919746e-15,28.89,92.84,0.9996029716175346
1.5572676547027482,0.09740548990506184,1.181797011373952e-14,28.13,102.96,0.9994628774238907
1.8656568278183343,0.13437083730022545,4.925859436880028e-15,33.08,83.1,0.9991145032305191
1.6549584775792419,0.10700703353198047,1.0372471362817362e-14,29.85,97.66,0.9995215405279398
1.886330438844234,0.13681671171342216,2.494021844680637e-15,29.66,73.54,0.9990759663697408
1.7317054694440863,0.09910902329571342,4.9175784309280404e-15,26.52,80.95,0.9997350374181933
1.706430502457488,0.1071509094118365,8.034923070729427e-15,29.86,90.71,0.9996106679728716
1.65407842494613,0.1000545373131309,8.433326671608685e-15,28.01,92.55,0.9996038217153032
1.758709273544801,0.11685147088654803,7.736938427647477e-15,31.46,90.08,0.9995473544605459
1.8361912774911215,0.12133622625131833,4.625792502966768e-15,30.92,80.99,0.9994580865315158
1.6934960519862636,0.10479470512897783,8.015756894772614e-15,29.02,90.94,0.9996266989621307
1.517146085736211,0.09427126257341392,1.236974591735316e-14,27.38,105.54,0.9994342835000868
1.720909942920128,0.10797283978157773,7.61977402663447e-15,29.72,89.64,0.9996254878498073
1.6327763703648301,0.10123785357193743,9.765404286097721e-15,28.8,95.98,0.999550087774375
1.7499786866257143,0.11119604206716358,6.9630920657468475e-15,30.13,87.74,0.9996176255776947
1.4780190542940683,0.08955574605557398,1.2120174007711606e-14,26.2,106.24,0.9994488417244491
1.7064058354322182,0.10733299642553272,8.062713852301487e-15,29.91,90.71,0.9996054375610441
1.7414668418547485,0.12694633825553045,1.0926043792831889e-14,34.23,98.82,0.9993795230052223
1.6760484138858693,0.10410224171472086,8.660910040274863e-15,29.35,92.58,0.9995999244625317
1.5031227044955184,0.1021881520173737,1.5688605065943814e-14,29.7,113.27,0.9992961808888782
1.6399952592434086,0.1013100811041242,9.475069804245987e-15,28.88,95.31,0.9995601285898607
1.7269406449298577,0.1053466702742497,6.616908879856225e-15,28.41,86.83,0.9996608005108768
1.7769465145385055,0.11547861439565146,6.538115492061068e-15,30.92,86.66,0.9995767731816145
1.6654983143486541,0.1024277143306188,8.630547498895417e-15,28.43,92.99,0.9996000196112301
1.5165296275544915,0.10396592442756301,1.5662215557968647e-14,29.73,113.03,0.9992849577320423
1.8403758392522074,0.11979807992345913,4.135217581836507e-15,30.18,79.01,0.9994806256433015
1.7916383929174673,0.11960013719323773,6.419236431081701e-15,31.77,86.59,0.9995067284294041
1.741287455219083,0.10368092357119972,5.6394650892591975e-15,27.89,83.5,0.9997039043761233
1.6789220679297938,0.10634257235863429,9.117629793850494e-15,29.8,93.98,0.999574670162457
1.7506758491043322,0.11428288942610774,7.50385038749819e-15,31.03,89.67,0.9995539772148777
1.6563032544262781,0.10298671575542072,9.204682471910762e-15,28.67,94.73,0.9995891792090753
1.8129905364671224,0.1230998288978335,6.243940402992538e-15,32.13,86.3,0.9994623436092426
1.9123721615640041,0.14857933270792698,2.7197073348164004e-15,31.39,75.39,0.9980770403918878
1.736523737020764,0.11324801975722562,8.073547267786252e-15,30.9,91.13,0.9995761652222884
1.62014243729842,0.10153780878712969,1.0394499467265292e-14,28.7,98.2,0.9995294451061858
1.6652200310862255,0.11436107046974428,1.1876536543375177e-14,31.93,101.12,0.9994391829261862
1.80116404037306,0.1109873736601561,4.408397928306097e-15,28.9,79.48,0.9996313974441045
1.801051797205431,0.11240835631188963,4.762819873892119e-15,29.07,81.05,0.9996081320958977
1.6597538214258565,0.10488795088969655,9.54810844092843e-15,29.13,95.52,0.9995564792758361
1.8017129134293066,0.11347877896066885,4.9453535248705644e-15,29.44,81.5,0.9996218352949022
1.7858440560029396,0.10823062369916407,4.092533970135359e-15,27.8,78.29,0.9996531673891689
1.587665390052229,0.10325011436260706,1.2344800678732589e-14,29.44,103.43,0.9994342974190409
1.758245879387587,0.1091010204459342,6.0361034662450156e-15,28.97,84.95,0.9996481729638532
1.5371541853953834,0.1006724345560488,1.3694958972098808e-14,28.73,108.12,0.9993736631776582
1.7083286382688452,0.10239952202656813,6.709411295310869e-15,28.25,86.98,0.9996719017696365
1.6813086266331423,0.1155700474470838,1.1410226719500601e-14,32.27,99.67,0.9994449560109292
1.6064745214678557,0.10385833084946616,1.1704006539104422e-14,29.63,101.46,0.9994687460024265
1.5342895345249425,0.09766596722251776,1.2835873294646027e-14,28.16,106.04,0.9994136146614025
1.6912405567832214,0.10290821777693517,7.646325616692162e-15,28.82,89.46,0.9996321965120979
1.7584449335350476,0.09706517941947013,3.219377090683341e-15,24.73,74.14,0.9997613943526995
2.0021064297976285,0.1996361637781751,1.5581474644083306e-15,33.66,71.13,0.9954089812560963
1.7369276162267957,0.10838859963246307,6.929173717637244e-15,29.62,87.65,0.9996343519176943
1.5233109198429948,0.1040425989655077,1.541625412252016e-14,29.92,112.25,0.9992950938549354
1.680942288492841,0.10542608696835983,8.636310756912231e-15,29.0,93.03,0.9995869513905851
1.7800968796427872,0.11117790219732261,5.483861837877953e-15,29.56,82.95,0.9996323287213368
1.7212888340725059,0.10780888995037459,7.451435298295984e-15,29.43,89.24,0.9996173857035625
1.737856947086623,0.10828876763378613,6.86437843623638e-15,29.3,87.48,0.9996431733427216
1.7016584188960584,0.11186208210641324,9.489560166492243e-15,31.18,94.74,0.9995432554411581
1.6606608054041345,0.09780273792171629,7.548982031043668e-15,27.28,89.94,0.9996426938860664
1.7170075047427014,0.10782610367654202,7.678667595369428e-15,29.52,89.96,0.9996173179306722
1.5490341027895327,0.10000738786330683,1.2985246756680248e-14,28.66,106.04,0.9994058228923044
2.0024756304855145,0.19487578893508772,1.6160726770580627e-15,33.78,71.26,0.9959870006581117
1.7301529718878452,0.10261285967980847,5.8028157367710305e-15,27.88,84.01,0.9996938390159773
1.745396234997421,0.11239368457745798,7.437116237765041e-15,30.84,89.21,0.9995920566227322
1.8172675022738212,0.11565864737931203,3.750096900559047e-15,28.7,77.39,0.9995219805782365
1.8838239306950684,0.14141416249266595,2.945946529076544e-15,30.74,76.13,0.9989788398706826
1.6417776905605839,0.10515639768917909,1.0492454805484787e-14,29.76,97.95,0.9995196363130093
1.6804353930758795,0.10380150244017032,8.341219943054899e-15,28.61,92.15,0.9996150599191459
1.7207364358275055,0.09774213656063639,5.040759804461495e-15,26.53,81.05,0.9997360677663878
1.5446212529097656,0.09417707422027984,1.1250766047755642e-14,27.29,101.92,0.9994832479145112
1.8356300883047356,0.1252048968831609,4.870013801014805e-15,31.73,82.03,0.9993972053983537
1.6449200182764572,0.09888820281315214,8.535541001112821e-15,28.03,92.76,0.9996054030749969
1.460692720365476,0.08815322591952734,1.2143120565943492e-14,25.48,107.44,0.9994490802055355
1.6997233105562772,0.10946244121505397,8.930470893009872e-15,29.95,93.61,0.9995747891563993
1.841357929490849,0.12899547696472427,5.81348441732225e-15,32.93,85.43,0.9993368639181781
1.6296430636429537,0.09896631547067998,9.249804139410942e-15,28.24,94.85,0.9995787603761596
